Defective,LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,82.04,6,15,5,10,4
0,1,1,1,0,1,1,1,4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,1,2,1,2,2
0,0,1,0,0,1,1,1,18.0,1.5,40.5,0.01,9,0.67,2.25,27.0,5,4,5,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,4,3,0,0,2,1,1,11.52,3.75,161.94,0.01,13,0.27,9.0,43.19,5,8,4,6,4
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,7,13,4,8,4
0,4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,13,22,10,11,4
0,8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,19,33,12,13,8
0,54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,80,104,22,22,55
0,0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,0
0,23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,33,47,14,17,23
0,0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,0
0,19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,20,26,11,12,19
0,12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,13,18,8,11,12
0,12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,28,35,11,13,12
0,4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,4,5,3,4,4
0,13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,11,18,7,9,13
0,13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,12,19,8,10,13
0,4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,10,11,6,8,4
0,0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0
0,0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,5,9,3,9,0
0,0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,5,8,4,8,0
0,6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,87.57,10,13,7,7,6
0,0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,16,29,7,14,11
0,3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,6,9,6,8,3
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,2
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2
0,1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
0,2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2
0,0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,23.26,1,8,1,5,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,4,11,3,7,0
0,7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,156.08,15,20,8,14,7
0,5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,7,12,6,7,5
0,4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,5,12,4,9,4
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0
0,0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,4,8,4,7,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,3,8,2,6,0
0,8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,13,21,8,12,8
0,0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,24.0,1,7,1,7,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
0,2,1,0,2,1,1,1,3.96,2.0,15.85,0.0,5,0.5,0.88,7.92,2,3,1,2,2
0,6,3,0,0,2,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6
0,6,3,0,0,2,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6
0,9,3,0,0,2,2,1,10.0,4.5,202.5,0.02,15,0.22,11.25,45.0,3,12,2,6,9
0,9,3,0,0,2,2,1,10.0,4.5,202.5,0.02,15,0.22,11.25,45.0,3,12,2,6,9
0,7,1,0,0,1,1,1,22.95,5.06,586.44,0.04,29,0.2,32.58,116.0,13,16,9,7,7
0,7,1,0,0,1,1,1,22.95,5.06,586.44,0.04,29,0.2,32.58,116.0,13,16,9,7,7
0,9,3,0,0,2,2,1,10.0,4.5,202.5,0.02,15,0.22,11.25,45.0,3,12,2,6,9
0,9,3,0,0,2,2,1,10.0,4.5,202.5,0.02,15,0.22,11.25,45.0,3,12,2,6,9
0,3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3
0,5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,5
0,4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,8,9,5,7,4
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,0
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,7,3,0,0,2,2,1,15.65,7.31,836.91,0.04,28,0.14,46.49,114.45,13,15,8,9,7
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,2,6,2,5,2
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,3,1,0,0,1,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,30.0,3,7,3,5,3
0,0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0
0,0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0
0,2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,2,6,2,5,2
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,82.04,6,15,5,10,4
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,7,13,4,8,4
0,4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,13,22,10,11,4
0,8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,19,33,12,13,8
0,54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,80,104,22,22,55
0,0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,0
0,23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,33,47,14,17,23
0,0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,0
0,19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,20,26,11,12,19
0,12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,13,18,8,11,12
0,12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,28,35,11,13,12
0,4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,4,5,3,4,4
0,13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,11,18,7,9,13
0,13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,12,19,8,10,13
0,4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,10,11,6,8,4
0,0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0
0,0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,5,9,3,9,0
0,0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,5,8,4,8,0
0,6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,87.57,10,13,7,7,6
0,0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,16,29,7,14,11
0,3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,6,9,6,8,3
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,2
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2
0,1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
0,2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2
0,0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,23.26,1,8,1,5,0
0,5,1,0,2,1,1,1,22.19,2.0,88.76,0.01,14,0.5,4.93,44.38,5,9,5,4,5
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,4,11,3,7,0
0,7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,156.08,15,20,8,14,7
0,5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,7,12,6,7,5
0,4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,5,12,4,9,4
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0
0,0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,4,8,4,7,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,3,8,2,6,0
0,8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,13,21,8,12,8
0,0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,24.0,1,7,1,7,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0
0,0,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,15,9,4,3,5,2,4,38.41,12.48,5980.45,0.16,92,0.08,332.25,479.27,41,51,23,14,19
0,3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3
0,5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,5
0,4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,8,9,5,7,4
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,0
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,4,3,0,0,2,1,1,11.52,3.75,161.94,0.01,13,0.27,9.0,43.19,5,8,4,6,4
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,2,6,2,5,2
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
